Order Date,Order Number,Product Name,Option Name,SKU,Status,Quantity,Wholesale Price,Retail Price,Ship Date,Scheduled Order Date
"June 2, 2023",U6FU3XJ225,Terry,Tan,3138TAN,Delivered,1,$39,$110,"June 6, 2023",No scheduled order date
"June 2, 2023",U6FU3XJ225,Cleo,Black,3148BLK,Delivered,1,$59,$165,"June 6, 2023",No scheduled order date
"June 2, 2023",U6FU3XJ225,Cleo,Charcoal,3148CHA,Delivered,1,$59,$165,"June 6, 2023",No scheduled order date
"June 2, 2023",U6FU3XJ225,Mason,Oat,3190OAT,Delivered,1,$89,$230,"June 6, 2023",No scheduled order date
"June 2, 2023",U6FU3XJ225,Mason,Sky Blue,3190SBLU,Delivered,1,$89,$230,"June 6, 2023",No scheduled order date
"June 2, 2023",U6FU3XJ225,Sussex Backpack,Cognac,3220COG,Delivered,1,$89,$230,"June 6, 2023",No scheduled order date
"June 2, 2023",U6FU3XJ225,Sussex Backpack,Denim,3220DNM,Delivered,1,$89,$230,"June 6, 2023",No scheduled order date
"June 2, 2023",U6FU3XJ225,Sussex Backpack,Oxblood,3220OXB,Delivered,1,$89,$230,"June 6, 2023",No scheduled order date
"June 2, 2023",U6FU3XJ225,Scottie Crossbody,Denim,3222DNM,Delivered,1,$89,$230,"June 6, 2023",No scheduled order date
"June 2, 2023",U6FU3XJ225,Scottie Crossbody,Oxblood,3222OXB,Delivered,1,$89,$230,"June 6, 2023",No scheduled order date
"June 2, 2023",U6FU3XJ225,Joplin Tote/Crossbody,Cognac,5230COG,Delivered,1,$109,$285,"June 6, 2023",No scheduled order date
"June 2, 2023",U6FU3XJ225,Roxie Tote/Crossbody,Blush,6305BLSH,Delivered,1,$99,$255,"June 6, 2023",No scheduled order date
"June 2, 2023",U6FU3XJ225,Roxie Tote/Crossbody,Charcoal,6305CHA,Delivered,1,$99,$255,"June 6, 2023",No scheduled order date
"June 1, 2023",XA87AQN326,Lotus Crossbody,Black,2523BLK,Delivered,1,$49,$135,"June 6, 2023",No scheduled order date
"June 1, 2023",XA87AQN326,Margie,Atlantic,2623ATL,Delivered,1,$65,$175,"June 6, 2023",No scheduled order date
"June 1, 2023",XA87AQN326,Margie,Kelp,2623KLP,Delivered,1,$65,$175,"June 6, 2023",No scheduled order date
"June 1, 2023",XA87AQN326,Terry,Black,3138BLK,Delivered,1,$39,$110,"June 6, 2023",No scheduled order date
"June 1, 2023",XA87AQN326,Terry,Charcoal,3138CHA,Delivered,1,$39,$110,"June 6, 2023",No scheduled order date
"June 1, 2023",XA87AQN326,Terry,Cognac,3138COG,Delivered,1,$39,$110,"June 6, 2023",No scheduled order date
"June 1, 2023",NUAGA7ZZ45,LILLY,Black,2522BLK,Delivered,4,$44,$122.50,"June 2, 2023",No scheduled order date
"June 1, 2023",NUAGA7ZZ45,LILLY,Cognac,2522COG,Delivered,2,$44,$122.50,"June 2, 2023",No scheduled order date
"June 1, 2023",NUAGA7ZZ45,LILLY,Oat,2522OAT,Delivered,2,$44,$122.50,"June 2, 2023",No scheduled order date
"June 1, 2023",NUAGA7ZZ45,LILLY,Poppy,2522POP,Delivered,4,$44,$122.50,"June 2, 2023",No scheduled order date
"May 31, 2023",E6NFKT2TQ5,Annie Fanny Pack,Black,6304BLK,Delivered,1,$69,$185,"June 2, 2023",No scheduled order date
"May 31, 2023",E6NFKT2TQ5,Dalton,Cognac,3115COG,Delivered,1,$105,$275,"June 2, 2023",No scheduled order date
"May 31, 2023",E6NFKT2TQ5,Terry,Black,3138BLK,Delivered,1,$39,$110,"June 2, 2023",No scheduled order date
"May 31, 2023",E6NFKT2TQ5,Terry,Cognac,3138COG,Delivered,1,$39,$110,"June 2, 2023",No scheduled order date
"May 31, 2023",E6NFKT2TQ5,Terry,Hunter,3138HUNT,Delivered,1,$39,$110,"June 2, 2023",No scheduled order date
"May 31, 2023",E6NFKT2TQ5,Terry,Lemon,3138LMN,Delivered,1,$39,$110,"June 2, 2023",No scheduled order date
"May 31, 2023",E6NFKT2TQ5,Terry,Oat,3138OAT,Delivered,1,$39,$110,"June 2, 2023",No scheduled order date
"May 31, 2023",E6NFKT2TQ5,Terry,Orange,3138ORG,Delivered,1,$39,$110,"June 2, 2023",No scheduled order date
"May 31, 2023",E6NFKT2TQ5,Terry,Rosa,3138RSA,Delivered,1,$39,$110,"June 2, 2023",No scheduled order date
"May 31, 2023",E6NFKT2TQ5,Terry,Sky Blue,3138SBLU,Delivered,1,$39,$110,"June 2, 2023",No scheduled order date
"May 31, 2023",E6NFKT2TQ5,Noble Crossbody,Cognac,4150COG,Delivered,1,$89,$230,"June 2, 2023",No scheduled order date
"May 31, 2023",E6NFKT2TQ5,Noble Crossbody,Grey,4150GRY,Delivered,1,$89,$230,"June 2, 2023",No scheduled order date
"May 31, 2023",E6NFKT2TQ5,Joplin Tote/Crossbody,Cognac,5230COG,Delivered,1,$109,$285,"June 2, 2023",No scheduled order date
"May 31, 2023",E6NFKT2TQ5,Annie Fanny Pack,Blush,6304BLSH,Delivered,1,$69,$185,"June 2, 2023",No scheduled order date
"May 31, 2023",E6NFKT2TQ5,Annie Fanny Pack,Citron,6304CIT,Delivered,1,$69,$185,"June 2, 2023",No scheduled order date
"May 31, 2023",WTCGMTTU44,Hale Crossbody/Wristlet,Ballet Slipper,4151BAL,Delivered,2,$79,$205,"June 2, 2023",No scheduled order date
"May 31, 2023",WTCGMTTU44,Eloise,Brown,4655BRN,Delivered,2,$22,$62.50,"June 2, 2023",No scheduled order date
"May 31, 2023",WTCGMTTU44,Eloise,Grass,4655GRS,Delivered,2,$22,$62.50,"June 2, 2023",No scheduled order date
"May 31, 2023",WTCGMTTU44,Eloise,Oat,4655OAT,Delivered,2,$22,$62.50,"June 2, 2023",No scheduled order date
"May 31, 2023",WTCGMTTU44,Eloise,Poppy,4655POP,Delivered,2,$22,$62.50,"June 2, 2023",No scheduled order date
"May 31, 2023",WTCGMTTU44,Eloise,Sky Blue,4655SBLU,Delivered,2,$22,$62.50,"June 2, 2023",No scheduled order date
"May 31, 2023",WTCGMTTU44,Mick Crossbody,Grass,5127GRS,Delivered,2,$59,$160,"June 2, 2023",No scheduled order date
"May 31, 2023",WTCGMTTU44,Mick Crossbody,Hazel,5127HZL,Delivered,2,$59,$160,"June 2, 2023",No scheduled order date
"May 31, 2023",WTCGMTTU44,Mick Crossbody,Poppy,5127POP,Delivered,2,$59,$160,"June 2, 2023",No scheduled order date
"May 31, 2023",WTCGMTTU44,Mick Crossbody,Sky Blue,5127SBLU,Delivered,2,$59,$160,"June 2, 2023",No scheduled order date
"May 31, 2023",WTCGMTTU44,Lira Tote/Crossbody,Blush,6306BLSH,Delivered,2,$129,$335,"June 2, 2023",No scheduled order date
"May 31, 2023",WTCGMTTU44,Lira Tote/Crossbody,Charcoal,6306CHA,Delivered,1,$129,$335,"June 2, 2023",No scheduled order date
"May 31, 2023",8HRPFB82J3,Provence Tote/Shoulderbag,Cognac,3207COG,Delivered,2,$139,$355,"June 2, 2023",No scheduled order date
"May 31, 2023",8HRPFB82J3,Noble Crossbody,Black,4150BLK,Delivered,1,$89,$230,"June 2, 2023",No scheduled order date
"May 30, 2023",PAFWPGCBK2,Cleo,Charcoal,3148CHA,Delivered,1,$59,$165,"June 2, 2023",No scheduled order date
"May 30, 2023",PAFWPGCBK2,Marlow Crossbody,Cognac,3232COG,Delivered,1,$59,$160,"June 2, 2023",No scheduled order date
"May 30, 2023",PAFWPGCBK2,Miller,Oat,5111OAT,Delivered,1,$44,$122.50,"June 2, 2023",No scheduled order date
"May 30, 2023",PAFWPGCBK2,Miller,Sky Blue,5111SBLU,Delivered,1,$44,$122.50,"June 2, 2023",No scheduled order date
"May 30, 2023",PAFWPGCBK2,Nelly Shoulder Bag/Crossbody,Tan,5212TAN,Delivered,2,$119,$305,"June 2, 2023",No scheduled order date
"May 30, 2023",WKTA6PMP5V,Barcelona Backpack,Brown,1503BRN,Delivered,1,$139,$355,"June 1, 2023",No scheduled order date
"May 30, 2023",WKTA6PMP5V,Margie,Cinnamon,2623CINN,Delivered,1,$65,$175,"June 1, 2023",No scheduled order date
"May 30, 2023",WKTA6PMP5V,Margie,Kelp,2623KLP,Delivered,2,$65,$175,"June 1, 2023",No scheduled order date
"May 30, 2023",WKTA6PMP5V,Margie,Paprika,2623PAP,Delivered,1,$65,$175,"June 1, 2023",No scheduled order date
"May 30, 2023",WKTA6PMP5V,Malabar,Brown,3186BRN,Delivered,2,$59,$160,"June 1, 2023",No scheduled order date
"May 30, 2023",WKTA6PMP5V,Peck Crossbody,Black,3556BLK,Delivered,1,$79,$205,"June 1, 2023",No scheduled order date
"May 30, 2023",WKTA6PMP5V,Miller,Black,5111BLK,Delivered,1,$44,$122.50,"June 1, 2023",No scheduled order date
"May 30, 2023",WKTA6PMP5V,Miller,Brown,5111BRN,Delivered,1,$44,$122.50,"June 1, 2023",No scheduled order date
"May 30, 2023",WKTA6PMP5V,Miller,Cognac,5111COG,Delivered,1,$44,$122.50,"June 1, 2023",No scheduled order date
"May 30, 2023",WKTA6PMP5V,Brynn Crossbody,Cognac,7804COG,Delivered,1,$59,$165,"June 1, 2023",No scheduled order date
"May 30, 2023",WKTA6PMP5V,Lidia,Black,7981BLK,Delivered,1,$55,$150,"June 1, 2023",No scheduled order date
"May 30, 2023",WKTA6PMP5V,Lidia,Cognac,7981COG,Delivered,1,$55,$150,"June 1, 2023",No scheduled order date
"May 30, 2023",WKTA6PMP5V,Harbor Bubble Black,default,9105BBLK,Delivered,1,$69,$190,"June 1, 2023",No scheduled order date
"May 30, 2023",A4UFN2JRX2,Austin Sling,Cognac,1500COG,Delivered,1,$75,$200,"June 1, 2023",No scheduled order date
"May 30, 2023",A4UFN2JRX2,Terry,Black,3138BLK,Delivered,1,$39,$110,"June 1, 2023",No scheduled order date
"May 30, 2023",A4UFN2JRX2,Sussex Backpack,Oxblood,3220OXB,Delivered,1,$89,$230,"June 1, 2023",No scheduled order date
"May 30, 2023",RJVFKBQY5P,Fleming Crossbody,Sky Blue,3205SBLU,Delivered,1,$79,$205,"June 1, 2023",No scheduled order date
"May 30, 2023",RJVFKBQY5P,Marlow Crossbody,Cognac,3232COG,Delivered,2,$59,$160,"June 1, 2023",No scheduled order date
"May 30, 2023",RJVFKBQY5P,Marlow Crossbody,White,3232WHT,Delivered,1,$59,$160,"June 1, 2023",No scheduled order date
"May 30, 2023",4A2VV2JX7K,Janna,Cognac,3176COG,Delivered,1,$55,$150,"June 2, 2023",No scheduled order date
"May 30, 2023",4A2VV2JX7K,Gabriel,Cognac,3178COG,Delivered,1,$75,$200,"June 2, 2023",No scheduled order date
"May 30, 2023",4A2VV2JX7K,Scottie Crossbody,Denim,3222DNM,Delivered,1,$89,$230,"June 2, 2023",No scheduled order date
"May 30, 2023",4A2VV2JX7K,Eloise,Grass,4655GRS,Delivered,1,$22,$62.50,"June 2, 2023",No scheduled order date
"May 30, 2023",4A2VV2JX7K,Eloise,Poppy,4655POP,Delivered,1,$22,$62.50,"June 2, 2023",No scheduled order date
"May 29, 2023",8P8SUKS93Q,Janna,Grass,3176GRS,Delivered,3,$55,$150,"June 1, 2023",No scheduled order date
"May 29, 2023",8P8SUKS93Q,Alva Crossbody,Black,3216BLK,Delivered,1,$79,$205,"June 1, 2023",No scheduled order date
"May 29, 2023",8P8SUKS93Q,Terry,Grass,3138GRS,Delivered,6,$39,$110,"June 1, 2023",No scheduled order date
"May 29, 2023",8P8SUKS93Q,Terry,Hunter,3138HUNT,Delivered,6,$39,$110,"June 1, 2023",No scheduled order date
"May 29, 2023",8P8SUKS93Q,Terry,Oat,3138OAT,Delivered,6,$39,$110,"June 1, 2023",No scheduled order date
"May 29, 2023",8P8SUKS93Q,Terry,Poppy,3138POP,Delivered,6,$39,$110,"June 1, 2023",No scheduled order date
"May 29, 2023",8P8SUKS93Q,Leon,White,3198WHT,Delivered,2,$75,$200,"June 1, 2023",No scheduled order date
"May 29, 2023",8P8SUKS93Q,Nel Crossbody,Cognac,3202COG,Delivered,3,$79,$205,"June 1, 2023",No scheduled order date
"May 29, 2023",8P8SUKS93Q,Alva Crossbody,Cognac,3216COG,Delivered,3,$79,$205,"June 1, 2023",No scheduled order date
"May 29, 2023",8P8SUKS93Q,Pippa,Grass,3555GRS,Delivered,3,$65,$175,"June 1, 2023",No scheduled order date
"May 29, 2023",8P8SUKS93Q,Pippa,Oat,3555OAT,Delivered,2,$65,$175,"June 1, 2023",No scheduled order date
"May 29, 2023",2S8HUQDA6J,Lotus Crossbody,Cognac,2523COG,Delivered,2,$49,$135,"June 1, 2023",No scheduled order date
"May 29, 2023",2S8HUQDA6J,Harbor,Hunter,3105HUNT,Delivered,1,$65,$175,"June 1, 2023",No scheduled order date
"May 29, 2023",2S8HUQDA6J,Camila Shoulderbag,Cognac,3204COG,Delivered,1,$109,$290,"June 1, 2023",No scheduled order date
"May 29, 2023",2S8HUQDA6J,Pippa,Grass,3555GRS,Delivered,1,$65,$175,"June 1, 2023",No scheduled order date
"May 29, 2023",2S8HUQDA6J,Peck Crossbody,Charcoal,3556CHA,Delivered,1,$79,$205,"June 1, 2023",No scheduled order date
"May 29, 2023",2S8HUQDA6J,Peck Crossbody,Rosa,3556RSA,Delivered,1,$79,$205,"June 1, 2023",No scheduled order date
"May 29, 2023",2S8HUQDA6J,Nash Tote/Crossbody,Cognac,5228COG,Delivered,1,$89,$230,"June 1, 2023",No scheduled order date
"May 29, 2023",5XJFTXA3C8,LILLY,Black,2522BLK,Delivered,1,$44,$122.50,"June 1, 2023",No scheduled order date
"May 29, 2023",5XJFTXA3C8,LILLY,Cognac,2522COG,Delivered,1,$44,$122.50,"June 1, 2023",No scheduled order date
"May 29, 2023",5XJFTXA3C8,Miller,Orange,5111ORG,Delivered,1,$44,$122.50,"June 1, 2023",No scheduled order date
"May 29, 2023",5XJFTXA3C8,Nash Tote/Crossbody,Black,5228BLK,Delivered,1,$89,$230,"June 1, 2023",No scheduled order date
"May 29, 2023",5XJFTXA3C8,Nash Tote/Crossbody,Tan,5228TAN,Delivered,1,$89,$230,"June 1, 2023",No scheduled order date
"May 29, 2023",CT9QM4Q4S6,Terry,Denim,3138DNM,Delivered,1,$39,$110,"June 1, 2023",No scheduled order date
"May 29, 2023",CT9QM4Q4S6,Terry,Lemon,3138LMN,Delivered,1,$39,$110,"June 1, 2023",No scheduled order date
"May 29, 2023",CT9QM4Q4S6,Eloise,Grass,4655GRS,Delivered,1,$22,$62.50,"June 1, 2023",No scheduled order date
"May 29, 2023",CT9QM4Q4S6,Joplin Tote/Crossbody,Oat,5230OAT,Delivered,1,$109,$285,"June 1, 2023",No scheduled order date
"May 28, 2023",RCZFPRKVP9,Leon,White,3198WHT,Delivered,1,$75,$200,"June 1, 2023",No scheduled order date
"May 28, 2023",RCZFPRKVP9,Weaver Crossbody,Cognac,3229COG,Delivered,2,$89,$230,"June 1, 2023",No scheduled order date
"May 28, 2023",Y2RA4RE6H2,Willow,Black,2202BLK,Delivered,1,$99,$255,"June 1, 2023",No scheduled order date
"May 28, 2023",Y2RA4RE6H2,Margie,Tan,2623TAN,Delivered,1,$65,$175,"June 1, 2023",No scheduled order date
"May 28, 2023",Y2RA4RE6H2,Leon,Oat,3198OAT,Delivered,1,$75,$200,"June 1, 2023",No scheduled order date
"May 26, 2023",W6MES2EXVN,Uptown Travel Kit,Black,0810BLK,Delivered,1,$39,$115,"June 1, 2023",No scheduled order date
"May 26, 2023",FGX55JBK8G,Sunny,Black,3109BLK,Delivered,1,$55,$150,"June 1, 2023",No scheduled order date
"May 26, 2023",FGX55JBK8G,Luca,Cognac,3167COG,Delivered,1,$79,$205,"June 1, 2023",No scheduled order date
"May 26, 2023",FGX55JBK8G,Mason,Denim,3190DNM,Delivered,1,$89,$230,"June 1, 2023",No scheduled order date
"May 26, 2023",FGX55JBK8G,Kiki Shoulderbag,Oat,3241OAT,Delivered,1,$109,$285,"June 1, 2023",No scheduled order date
"May 26, 2023",FGX55JBK8G,Mick Crossbody,Black,5127BLK,Delivered,2,$59,$160,"June 1, 2023",No scheduled order date
"May 26, 2023",FGX55JBK8G,Mick Crossbody,Cognac,5127COG,Delivered,1,$59,$160,"June 1, 2023",No scheduled order date
"May 26, 2023",FGX55JBK8G,Mick Crossbody,Denim,5127DNM,Delivered,1,$59,$160,"June 1, 2023",No scheduled order date
"May 26, 2023",FGX55JBK8G,Joplin Tote/Crossbody,Cognac,5230COG,Delivered,1,$109,$285,"June 1, 2023",No scheduled order date
"May 26, 2023",FGX55JBK8G,Athena,Oxblood,7803OXB,Delivered,1,$55,$150,"June 1, 2023",No scheduled order date
"May 26, 2023",5YWSSN8PAV,Dalton,Orange,3115ORG,Delivered,1,$105,$275,"June 1, 2023",No scheduled order date
"May 26, 2023",5YWSSN8PAV,Milano Tote/Crossbody,Black,3121BLK,Delivered,1,$79,$210,"June 1, 2023",No scheduled order date
"May 26, 2023",5YWSSN8PAV,Callie Sling/Crossbody,Cognac,3238COG,Delivered,1,$79,$205,"June 1, 2023",No scheduled order date
"May 26, 2023",5YWSSN8PAV,Brigitte,Black,4625BLK,Delivered,1,$95,$245,"June 1, 2023",No scheduled order date
"May 26, 2023",5YWSSN8PAV,Athena,Oxblood,7803OXB,Delivered,1,$55,$150,"June 1, 2023",No scheduled order date
"May 26, 2023",ZVNDKQHEA6,Milly Crossbody,Rosa,3111RSA,Delivered,1,$59,$160,"June 1, 2023",No scheduled order date
"May 26, 2023",ZVNDKQHEA6,Milly Crossbody,Sky Blue,3111SBLU,Delivered,1,$59,$160,"June 1, 2023",No scheduled order date
"May 26, 2023",ZVNDKQHEA6,Ezra,Oat,3173OAT,Delivered,1,$49,$132.50,"June 1, 2023",No scheduled order date
"May 26, 2023",ZVNDKQHEA6,Pippa,Oat,3555OAT,Delivered,2,$65,$175,"June 1, 2023",No scheduled order date
"May 26, 2023",ZVNDKQHEA6,Mick Crossbody,Grass,5127GRS,Delivered,1,$59,$160,"June 1, 2023",No scheduled order date
"May 26, 2023",ZVNDKQHEA6,Lotus Crossbody,Cognac,2523COG,Delivered,3,$49,$135,"June 1, 2023",No scheduled order date
"May 26, 2023",ZVNDKQHEA6,Milly Crossbody,Rosa,3111RSA,Delivered,2,$59,$160,"June 1, 2023",No scheduled order date
"May 26, 2023",ZVNDKQHEA6,Milly Crossbody,Sky Blue,3111SBLU,Delivered,2,$59,$160,"June 1, 2023",No scheduled order date
"May 26, 2023",ZVNDKQHEA6,Ezra,Oat,3173OAT,Delivered,2,$49,$132.50,"June 1, 2023",No scheduled order date
"May 26, 2023",ZVNDKQHEA6,Leon,Oat,3198OAT,Delivered,1,$75,$200,"June 1, 2023",No scheduled order date
"May 26, 2023",ZVNDKQHEA6,Starlight Tote/Crossbody,Cognac,3226COG,Delivered,1,$89,$230,"June 1, 2023",No scheduled order date
"May 26, 2023",ZVNDKQHEA6,Weaver Crossbody,Cognac,3229COG,Delivered,1,$89,$230,"June 1, 2023",No scheduled order date
"May 26, 2023",ZVNDKQHEA6,Becca Crossbody,Cognac,3235COG,Delivered,2,$79,$205,"June 1, 2023",No scheduled order date
"May 26, 2023",ZVNDKQHEA6,Pippa,Grass,3555GRS,Delivered,3,$65,$175,"June 1, 2023",No scheduled order date
"May 26, 2023",ZVNDKQHEA6,Pippa,Oat,3555OAT,Delivered,1,$65,$175,"June 1, 2023",No scheduled order date
"May 26, 2023",ZVNDKQHEA6,Mick Crossbody,Grass,5127GRS,Delivered,1,$59,$160,"June 1, 2023",No scheduled order date
"May 26, 2023",ZVNDKQHEA6,Mick Crossbody,Oat,5127OAT,Delivered,1,$59,$160,"June 1, 2023",No scheduled order date
"May 26, 2023",ZVNDKQHEA6,Mick Crossbody,Tan,5127TAN,Delivered,2,$59,$160,"June 1, 2023",No scheduled order date
"May 26, 2023",ZVNDKQHEA6,Bianca,Black,5128BLK,Delivered,1,$79,$200,"June 1, 2023",No scheduled order date
"May 26, 2023",ZVNDKQHEA6,Bianca,Cognac,5128COG,Delivered,1,$79,$200,"June 1, 2023",No scheduled order date
"May 26, 2023",ZVNDKQHEA6,Bianca,Tan,5128TAN,Delivered,1,$79,$200,"June 1, 2023",No scheduled order date
"May 26, 2023",ZVNDKQHEA6,Nash Tote/Crossbody,Rosa,5228RSA,Delivered,1,$89,$230,"June 1, 2023",No scheduled order date
"May 25, 2023",KU6EWHSW54,Charleston Duffel,Brown,1504BRN,Delivered,1,$149,$385,"May 25, 2023",No scheduled order date
"May 25, 2023",KU6EWHSW54,Hester Backpack,Cognac,5103COG,Delivered,1,$109,$285,"May 25, 2023",No scheduled order date
"May 25, 2023",KU6EWHSW54,Bianca,Cognac,5128COG,Delivered,1,$79,$200,"May 25, 2023",No scheduled order date
"May 25, 2023",KU6EWHSW54,Brynn Crossbody,Black,7804BLK,Delivered,1,$59,$165,"May 25, 2023",No scheduled order date
"May 24, 2023",N6HQPQCZ3K,LILLY,Poppy,2522POP,Delivered,1,$44,$122.50,"May 25, 2023",No scheduled order date
"May 24, 2023",N6HQPQCZ3K,Harbor,Poppy,3105POP,Delivered,1,$65,$175,"May 25, 2023",No scheduled order date
"May 24, 2023",N6HQPQCZ3K,Harbor,Sand,3105SND,Delivered,1,$65,$175,"May 25, 2023",No scheduled order date
"May 24, 2023",N6HQPQCZ3K,Gabriel,Sky Blue,3178SBLU,Delivered,1,$75,$200,"May 25, 2023",No scheduled order date
"May 24, 2023",N6HQPQCZ3K,Fleming Crossbody,Sky Blue,3205SBLU,Delivered,1,$79,$205,"May 25, 2023",No scheduled order date
"May 24, 2023",N6HQPQCZ3K,Pippa,Lemon,3555LMN,Delivered,1,$65,$175,"May 25, 2023",No scheduled order date
"May 24, 2023",N6HQPQCZ3K,Hale Crossbody/Wristlet,Ballet Slipper,4151BAL,Delivered,1,$79,$205,"May 25, 2023",No scheduled order date
"May 24, 2023",N6HQPQCZ3K,Hale Crossbody/Wristlet,Grey,4151GRY,Delivered,1,$79,$205,"May 25, 2023",No scheduled order date
"May 24, 2023",N6HQPQCZ3K,Fresno,Anthracite,4618ANTH,Delivered,1,$33,$92.50,"May 25, 2023",No scheduled order date
"May 24, 2023",N6HQPQCZ3K,Miller,Lemon,5111LMN,Delivered,1,$44,$122.50,"May 25, 2023",No scheduled order date
"May 24, 2023",N6HQPQCZ3K,Miller,Oat,5111OAT,Delivered,1,$44,$122.50,"May 25, 2023",No scheduled order date
"May 24, 2023",HJZG9522VS,LILLY,Poppy,2522POP,Delivered,1,$44,$122.50,"May 25, 2023",No scheduled order date
"May 24, 2023",HJZG9522VS,Cooper Crossbody,Denim,3225DNM,Delivered,1,$55,$150,"May 25, 2023",No scheduled order date
"May 24, 2023",HJZG9522VS,Weaver Crossbody,Cognac,3229COG,Delivered,1,$89,$230,"May 25, 2023",No scheduled order date
"May 24, 2023",HJZG9522VS,Kiki Shoulderbag,Cognac,3241COG,Delivered,1,$109,$285,"May 25, 2023",No scheduled order date
"May 24, 2023",HJZG9522VS,Pippa,Lemon,3555LMN,Delivered,1,$65,$175,"May 25, 2023",No scheduled order date
"May 24, 2023",HJZG9522VS,Annie Fanny Pack,Blush,6304BLSH,Delivered,1,$69,$185,"May 25, 2023",No scheduled order date
"May 24, 2023",S2KMDNTGKA,Palm Springs Crossbody,Bubble Black,3227BBLK,Delivered,1,$44,$122.50,"May 25, 2023",No scheduled order date
"May 24, 2023",S2KMDNTGKA,Palm Springs Crossbody,Cognac,3227COG,Delivered,1,$44,$122.50,"May 25, 2023",No scheduled order date
"May 24, 2023",S2KMDNTGKA,Noble Crossbody,Cognac,4150COG,Delivered,1,$89,$230,"May 25, 2023",No scheduled order date
"May 24, 2023",S2KMDNTGKA,Tati Crossbody,Black,4202BLK,Delivered,1,$49,$132.50,"May 25, 2023",No scheduled order date
"May 24, 2023",S2KMDNTGKA,Tati Crossbody,Cognac,4202COG,Delivered,1,$49,$132.50,"May 25, 2023",No scheduled order date
"May 24, 2023",S2KMDNTGKA,Miller,Oat,5111OAT,Delivered,1,$44,$122.50,"May 25, 2023",No scheduled order date
"May 27, 2023",39QAE9JDBC,Amal Wristlet/Clutch,Black,3141BLK,Delivered,2,$44,$125,"June 1, 2023",No scheduled order date
"May 27, 2023",39QAE9JDBC,Amal Wristlet/Clutch,Grass,3141GRS,Delivered,2,$44,$125,"June 1, 2023",No scheduled order date
"May 27, 2023",39QAE9JDBC,Pippa,Denim,3555DNM,Delivered,2,$65,$175,"June 1, 2023",No scheduled order date
"May 27, 2023",39QAE9JDBC,Pippa,Grass,3555GRS,Delivered,2,$65,$175,"June 1, 2023",No scheduled order date
"May 27, 2023",39QAE9JDBC,Pippa,Lemon,3555LMN,Delivered,2,$65,$175,"June 1, 2023",No scheduled order date
"May 23, 2023",995BS44PYN,Andi,Black,3139BLK,Delivered,1,$39,$110,"May 25, 2023",No scheduled order date
"May 23, 2023",995BS44PYN,Andi,Poppy,3139POP,Delivered,1,$39,$110,"May 25, 2023",No scheduled order date
"May 23, 2023",995BS44PYN,Kaye,Black,3175BLK,Delivered,1,$59,$160,"May 25, 2023",No scheduled order date
"May 23, 2023",995BS44PYN,Kaye,Cognac,3175COG,Delivered,1,$59,$160,"May 25, 2023",No scheduled order date
"May 23, 2023",995BS44PYN,Nel Crossbody,Charcoal,3202CHA,Delivered,2,$79,$205,"May 25, 2023",No scheduled order date
"May 23, 2023",995BS44PYN,Pippa,Denim,3555DNM,Delivered,1,$65,$175,"May 25, 2023",No scheduled order date
"May 23, 2023",995BS44PYN,Lira Tote/Crossbody,Blush,6306BLSH,Delivered,1,$129,$335,"May 25, 2023",No scheduled order date
"May 23, 2023",995BS44PYN,Athena,Cognac,7803COG,Delivered,1,$55,$150,"May 25, 2023",No scheduled order date
"May 23, 2023",995BS44PYN,Milly Crossbody,Grass,3111GRS,Delivered,1,$59,$160,"May 25, 2023",No scheduled order date
"May 23, 2023",995BS44PYN,Andi,Grass,3139GRS,Delivered,1,$39,$110,"May 25, 2023",No scheduled order date
"May 23, 2023",995BS44PYN,Andi,Lemon,3139LMN,Delivered,1,$39,$110,"May 25, 2023",No scheduled order date
