tokens,creation_reasons,states,fulfillment_states,sources,brand_contacted_at_values,first_order_for_brand_values,very_first_order_for_brand_values,retailer_tokens,payout_total_values,retailer_names,retailer_website_urls,retailer_store_types
bo_2c5dndmn8p,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1708619866000,True,True,r_bjgrd2ak7c,13271,Dallas Athletic Club,https://maps.google.com/?cid=17933419310410396765,Clothing Boutique
bo_wcue495au7,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1708567966000,True,True,r_xypynskwvb,13383,VANESSA'S BOUTIQUE LLC,,Clothing Boutique
bo_h6e4c7u8g7,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1708552366000,False,False,r_p7umqnzayy,24740,The Wild Thang Boutique,https://wildthangboutique.com/,Clothing Boutique
bo_qv5ppas8dr,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1708462059000,False,False,r_531xx8z0,12220,Run With It,http://runwithitfl.com,
bo_8v4peshebe,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1708286306000,False,False,r_zpgyvnbvdg,11686,Walk on Lake Mary,http://walkonlakemary.com/,Clothing Boutique
bo_yazu26ubrs,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1708206806000,False,False,r_2f42fadv4y,11427,stephania denton,,Gift Store
bo_2yhu7vps43,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1708038469000,True,True,r_2jv1jly74n,38907,Honeybee Designs,,Gift Store
bo_pdu55yhjaa,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1708037269000,True,True,r_3d9fhc7f5y,13215,The Guy Store,,Gift Store
bo_beqd9ns7yc,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1707989979000,False,False,r_7vji3dq7ay,22092,Designer Boulevard,http://designerblvdaz.com/,Home Decor Store
bo_5ben7zjjdk,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1707980979000,True,True,r_7nu7msf9bf,17549,Pineapple Girl,,Clothing Boutique
bo_nzk383b85h,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1707515357000,False,False,r_7x95x94s8d,14036,The Picky Pickle,http://thepickypickle.com,Clothing Boutique
bo_4pug7dr77n,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1707402157000,True,True,r_5nays4dvae,14561,The Robin’s Nest,,Gift Store
bo_k6m3rzahsm,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1707117530000,True,True,r_brdlm4it,19728,Pannell Designs & Events,http://www.pannelldesignsandevents.com/,
bo_sxcsftfger,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706735407000,True,True,r_74k2kk1w,18844,Dear Prudence,http://www.facebook.com/dearprushops,Clothing Boutique
bo_k4sb7c9jyq,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706530473000,True,True,r_kbavkcuv34,15306,Soulshine Cottage,,Home Decor Store
bo_2vmctgsrg8,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706498373000,True,True,r_4cf0tpec,26218,Ginger & Melissa retailing llc,,Gift Store
bo_rhwx4rhqfm,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706252673000,True,True,r_co4rz0x70j,16893,Pack Room LLC,http://packroomllc.com/,Clothing Boutique
bo_y4y7g93h2w,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706233173000,True,True,r_dhp3yerc5p,15548,doylestowntennis.com,http://doylestowntennis.com/,Clothing Boutique
bo_w745gu66gn,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706220573000,True,True,r_b52z1nmv,16025,Frick & Frack,http://www.frickandfrack.com/,Gift Store
bo_nre9499x26,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706215473000,True,True,r_bkdwebx2d6,14973,Rockin Roxies,http://Rockinroxies.com,Clothing Boutique
bo_3wr36zfx9c,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706205623000,False,False,r_zpgyvnbvdg,14857,Walk on Lake Mary,http://walkonlakemary.com/,Clothing Boutique
bo_sq4p4rjatr,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706145323000,True,True,r_c0kpbkjydv,14852,Two Gifty Girls.com,,Gift Store
bo_pav4j3s32b,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706123123000,False,False,r_7x95x94s8d,15747,The Picky Pickle,http://thepickypickle.com,Clothing Boutique
bo_74a8t792t4,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706060038000,True,True,r_cm0gg0k521,13850,Firelands Regional Medical Center,http://www.firelands.com/,Gift Store
bo_g6san6pd2w,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706029382000,False,False,r_um34r8eyj3,14902,Obsessive Sports,http://Obsessivesport.com,Clothing Boutique
bo_7kj2a7wvsk,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1705980482000,False,False,r_6uz8pzs3bz,27659,Only Pickleball,http://onlypickleball.com/,
bo_zx34sbdqu5,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1705860187000,False,False,r_5k4hvtctzm,15442,the home place.,,Home Decor Store
bo_4sw9m2t23f,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1705797487000,True,True,r_gr3d9fsfp3,19786,The Emporium,http://www.facebook.com/emporiumots,Gift Store
bo_p48wp87yw3,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1705783987000,True,True,r_q5aqmwr4j0,15826,The Giftery on Main,http://Magnoliasonmainspringboro.com,Clothing Boutique
bo_4kuywkgvqe,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1705352380000,False,False,r_6uz8pzs3bz,48232,Only Pickleball,http://onlypickleball.com/,
bo_zpn7mph474,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1705350580000,False,False,r_9qfyjtkzpx,15732,Player's World of Sports,http://www.playersworldofsports.com/,
bo_k3znr3fk9m,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1705014889000,True,True,r_vgkjg9ca6t,21543,Wolverine Pickleball,http://wolverinepickleball.com/,
bo_68jsuzf4tw,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1705002081000,True,True,r_5k4hvtctzm,1002,the home place.,,Home Decor Store
bo_d4phhkk6u4,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1704503431000,False,False,r_2e2sjt8i,19422,Holiday Brand,,
bo_snuy5h5akp,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1704484531000,True,True,r_5k4hvtctzm,21272,the home place.,,Home Decor Store
bo_wca3nuxucj,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1704235749000,True,True,r_s6nkvxprgh,65753,The Dinkable Collection,http://www.thedinkablecollection.com,
bo_pgjxecams7,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1703898911000,True,True,r_3cmiofld,17054,"Hissyfits Boutique, LLC",http://hissyfitsboutiquedothan.com,Clothing Boutique
bo_5pxynze9d3,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1703822411000,False,False,r_lsc99n1xmr,19017,Liza Byrd Boutique,http://lizabyrd.com/,Clothing Boutique
bo_8nnayqsymk,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1703791211000,True,True,r_79pktpx0,23599,Mimi & B's Mercantile,,Gift Store
bo_m4acm73c2s,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1703781011000,True,True,r_ez9acg4s7v,35992,Grey Moose,https://www.facebook.com/greymoosecreations/,Gift Store
bo_5tgpapz8fx,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1703283884000,False,False,r_59c3j5s95q,14072,Dink and Volley Pickleball,http://www.dinkandvolleypickleball.com,Gift Store
bo_g75btu923m,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1703003216000,True,True,r_p7umqnzayy,23813,The Wild Thang Boutique,https://wildthangboutique.com/,Clothing Boutique
bo_xz3b72pxp4,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1702840959000,True,True,r_45fyn9j99u,16879,Meadowbrook,,Gift Store
bo_mrdypxh8mw,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1702692759000,False,False,r_59c3j5s95q,13576,Dink and Volley Pickleball,http://www.dinkandvolleypickleball.com,Gift Store
bo_jm6hgq886x,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1702650199000,True,True,r_8mwwnh5ryy,14464,SteviesMNstudio&spa of Collierville,http://Www.merlenormanstudio.com/mn-10247,Clothing Boutique
bo_9y9veqxhwq,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1702563535000,False,False,r_35ggy4zqat,14143,480 Pickleball,http://480pickleball.com/,Gift Store
bo_f67c2uxawk,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1702514519000,True,True,r_cqvp6aajb0,3065,Carroll Hospital Wellness Boutique,http://www.carrollhospital.org/,Clothing Boutique
bo_tm5dd3cxwe,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1702301803000,True,True,r_b39bpsy057,32721,Accessorize ME,http://www.accessorizemeinstyle.com/,Gift Store
bo_9md6s39cam,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1702226510000,True,True,r_cqvp6aajb0,5722,Carroll Hospital Wellness Boutique,http://www.carrollhospital.org/,Clothing Boutique
bo_spurcsa88a,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1701992728000,False,False,r_c48my11xz8,14215,NIx Collection,https://www.facebook.com/NixCollectionBoutique,Clothing Boutique
bo_crbhehxt6k,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1701976528000,True,True,r_531xx8z0,22402,Run With It,http://runwithitfl.com,
bo_3jbwd4h2m3,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1701913997000,False,False,r_36vdcnj5m3,15149,Tonya Holly Expressions,https://www.facebook.com/westsidemarketroswell?mibextid=LQQJ4d,
bo_xfkmwhcqug,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1701775433000,False,False,r_7zhv6z63v7,21894,Chicks,http://Www.chicksetxboutique.com,
bo_592e2ymsry,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1701775433000,False,False,r_7zhv6z63v7,22737,Chicks,http://Www.chicksetxboutique.com,
bo_p6wtrxke7d,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1701713933000,False,False,r_uqegzrcxef,14005,Sisters Crossing Gift Shop,,
bo_hk8y8sam9e,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1701699917000,False,False,r_um34r8eyj3,13266,Obsessive Sports,http://Obsessivesport.com,Clothing Boutique
bo_77djga8kvf,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1701625301000,False,False,r_c67wun1u3x,13805,Yacht Club Custom Design LLC,,Florist or Garden Store
bo_2vz7qmk2y3,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1701618401000,True,True,r_e4tlw7d0d4,17157,On Tahoe Time,http://ontahoetime.com/,Home Decor Store
bo_nwfjzxmgg3,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1701615101000,False,False,r_lsc99n1xmr,14132,Liza Byrd Boutique,http://lizabyrd.com/,Clothing Boutique
bo_rkksvxyspy,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1701280467000,True,True,r_1htfbu3i,38143,Splurge,http://www.splurge-shop.com/,Gift Store
bo_9cduh9erhj,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1701276567000,True,True,r_cqvp6aajb0,14002,Carroll Hospital Wellness Boutique,http://www.carrollhospital.org/,Clothing Boutique
bo_78pkn2qh68,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1701129473000,True,True,r_5nxm8zf552,16174,Pickleball Zone,https://pzbend.com/,Fitness or Yoga Studio
bo_w9dz93k5n5,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1700874858000,False,False,r_7vji3dq7ay,13459,Designer Boulevard,http://designerblvdaz.com/,Home Decor Store
bo_whd5en8rwe,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1700849458000,True,True,r_c67wun1u3x,14386,Yacht Club Custom Design LLC,,Florist or Garden Store
bo_t4a2nkq7wg,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1700758258000,True,True,r_am2dg6tzur,14323,Our Cottage,,Gift Store
bo_ae4nmdyvta,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1700712117000,False,False,r_yga2ftdbet,16441,In My Nan's Attic,,
bo_ce67ysdatr,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1700680143000,True,True,r_uqegzrcxef,14702,Sisters Crossing Gift Shop,,
bo_u74tgsfzdx,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1700608636000,False,False,r_7x95x94s8d,23149,The Picky Pickle,http://thepickypickle.com,Clothing Boutique
bo_q5ts77qdsd,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1700598436000,False,False,r_9qfyjtkzpx,17038,Player's World of Sports,http://www.playersworldofsports.com/,
bo_9sfbx9aqkb,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1700410798000,True,True,r_gtq9uqrdbm,24176,Dixie Hike & Style,http://www.dixiehikeandstyle.com/,Clothing Boutique
bo_xw37x3drm3,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1700333998000,False,False,r_9qfyjtkzpx,14487,Player's World of Sports,http://www.playersworldofsports.com/,
bo_w48s6zv3r6,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1700070919000,True,True,r_6n2a9x5kf7,14507,The Alteration Shoppe,http://alterationshoppe.com/,Clothing Boutique
bo_5n2qmeymsy,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1700055949000,True,True,r_2sl20996l0,20507,Jolie Boutique “Jolie by the Sea”,http://joliebytheseaboutique.com/?utm_source=gmb&utm_medium=referral,Clothing Boutique
bo_hn2gqrzgat,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1700005549000,True,True,r_nar268rux5,17775,Break Point Cola,http://www.breakpointcola.com,
bo_gbp37curea,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1699916160000,True,True,r_98jv71dy,28034,Dixie Duds and Decor,http://dixiedudsanddecor.com/,
bo_f2rpga5aap,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1699713775000,True,True,r_5rqq85n6,14392,Coastal Living of Brielle,http://www.coastallivingnj.com/,Gift Store
bo_hgd6kgfpjd,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1699632475000,True,True,r_9qfyjtkzpx,22070,Player's World of Sports,http://www.playersworldofsports.com/,
