tokens,publish_at_values,created_at_values,titles,ratings,brand
br_t785dnucan,1683658800000,1683381455000,super excited to sell this brand,5,Threaded Pair
br_2sasqnyyxu,1682967600000,1682612146000,Love the belt bag and tote! Will be sharing this on my small boutique group! ,5,Threaded Pair
br_fbxjdv2ge7,1682017200000,1681782128000,Great!,5,Threaded Pair
br_abpsk8nr3t,1681844400000,1681528026000,.,5,Threaded Pair
br_zhbtxyaeeb,1681844400000,1681488791000,Amazing Product!,5,Threaded Pair
br_5vtvrkxqa7,1680894000000,1680662842000,Can’t say enough good things,5,Threaded Pair
br_daesk24rfv,1680634800000,1680376116000,These balls rock,5,Threaded Pair
br_n2znvgt4bj,1680289200000,1680099103000,My new favorite bag vendor,5,Threaded Pair
br_dhuucykxy3,1680116400000,1679879033000,I highly recommend these bags! Quality and style is superb. ,5,Threaded Pair
br_c8mdkp4p4f,1679684400000,1679498316000,I order several varsity patch letters. And a lot of them were discolored and the adhesive was pulling away from the letter. They worked for what I needed in a bind cause I used E6000 but I wouldn’t order again. ,1,Threaded Pair
br_29tp9dapwx,1678993200000,1678752428000,Threaded Pear was beyond my expectations. Their turn around time was exceptionally quick! ,5,Threaded Pair
br_hthsjb4z4w,1678132800000,1677774459000,Fast Delivery and Beautiful Product!,5,Threaded Pair
br_3srbyntqum,1677787200000,1677566080000,all my customers reached saying their dogs popped them within the first 5 minutes of playing with .,1,Threaded Pair
br_tgzuex7cwb,1677528000000,1677173135000,These are sooo cool!,5,Threaded Pair
br_5d7f9aehbq,1677268800000,1677083328000,Great novelty item for a new store...  Thanks for a great product!,5,Threaded Pair
br_rgqjfwahp3,1677009600000,1676567539000,Amazing,5,Threaded Pair
br_c2vmh972yr,1676664000000,1676490123000,Great quality bags and so helpful with any questions! Definitely buying again!,5,Threaded Pair
br_urq2bc5c6c,1676404800000,1676168754000,Love my products ! ,5,Threaded Pair
br_47be4jssp4,1676318400000,1675972804000,Love these!,5,Threaded Pair
br_cr7eejvws2,1676059200000,1675888759000,Wonderful Product!,5,Threaded Pair
br_v9eujw3wd6,1675800000000,1675518616000,Love this brand ,5,Threaded Pair
br_abv6atf8dd,1675713600000,1675379728000,Very nice,4,Threaded Pair
br_trvwujjzer,1675713600000,1675365102000,Very pleased!,5,Threaded Pair
br_szx69ddqy6,1675454400000,1675282868000,Excellent Vendor to work with! ,5,Threaded Pair
br_fqqspxnzmc,1675454400000,1675282645000,Excellent Vendor to work with! ,5,Threaded Pair
br_4zgfh5uqe8,1675368000000,1675188960000,Everything I received is amazing.,5,Threaded Pair
br_cga5guh4sj,1675195200000,1674926193000,"good product, clever design. Retail packaging is not good. Clear front white back, no info for customer to understand item.",4,Threaded Pair
br_f25tt9kyry,1674849600000,1674647108000,Awesome,5,Threaded Pair
br_86t9veduaw,1674676800000,1674435447000,Love these purses! Seller was excellent in helping me with a return. ,5,Threaded Pair
br_8d99vuv7ae,1674504000000,1674165145000,always good,5,Threaded Pair
br_43b4wdqyb9,1674504000000,1674160327000,Great Quality ,5,Threaded Pair
br_wpgbyqbde5,1674158400000,1673978035000,"Always lovely bags, sell really well and good priced ",5,Threaded Pair
