tokens,publish_at_values,created_at_values,titles,ratings,brand
br_84l398elgq,1599246000000,1599089911000,The Never Dissappoint,5,Driftless Studios
br_yw8hstjcun,1599246000000,1599008748000,Awesome service!,5,Driftless Studios
br_9thd0xamy2,1599159600000,1598992321000,LOVEEEE,5,Driftless Studios
br_f3mz4m6u2v,1599159600000,1598975625000,Love them,5,Driftless Studios
br_whfbbuu0hb,1598986800000,1598619181000,Love the quality and service ❤️,5,Driftless Studios
br_2mmv73lq1v,1598986800000,1598576876000,High Quality and Fast Selling,5,Driftless Studios
br_as2kvr51xn,1598900400000,1598491260000,Never disappointed!,5,Driftless Studios
br_deyzsrfm6m,1598641200000,1598408290000,Cannot keep these stocked!,5,Driftless Studios
br_fg1rf6mjk3,1598468400000,1598285554000,Love,5,Driftless Studios
br_e97db6vyrx,1598382000000,1598152829000,Great sellers!,5,Driftless Studios
br_1gev4ti119,1598036400000,1597843238000,Quality signs for a great price.,5,Driftless Studios
br_95qybp4qnr,1597950000000,1597766614000,Fast turn around! Great product!,5,Driftless Studios
br_bbndvx7b54,1597863600000,1597684407000,Good quality,5,Driftless Studios
br_b74urk9zdk,1597690800000,1597356030000,"Great, as usual!",5,Driftless Studios
br_5glsuw2bw0,1597431600000,1597260929000,Obsessed ,5,Driftless Studios
br_9wd22aei9m,1597431600000,1597246016000,Love the design!,5,Driftless Studios
br_6lfwr126xa,1597431600000,1597191447000,Love this company,5,Driftless Studios
br_4a903i39gf,1597345200000,1597172492000,Great quality,5,Driftless Studios
br_p6bxrqcjex,1597172400000,1596926093000,Love them!!,5,Driftless Studios
br_ex6u83h3z7,1597172400000,1596925977000,Great items!!,5,Driftless Studios
br_5s2cadfkpy,1597172400000,1596840909000,Amazing,5,Driftless Studios
br_dfmt9y071f,1597172400000,1596819382000,Their Team is Awesome!!,5,Driftless Studios
br_4wuva79z07,1597172400000,1596812530000,Excellent quality!!,5,Driftless Studios
br_5g2hijz0eh,1597086000000,1596713036000,Love,5,Driftless Studios
br_5vcrfv51fv,1597086000000,1596710308000,Another hit,5,Driftless Studios
br_4c42kxecbo,1596826800000,1596625194000,Can't keep their products in stock!,5,Driftless Studios
br_1wdy25pnsi,1596740400000,1596559283000,Fantastic ,5,Driftless Studios
br_400ng05wap,1596654000000,1596478165000,Awesome product and great shipping,5,Driftless Studios
br_gzmk4895ql,1596654000000,1596462145000,Popular sellers,5,Driftless Studios
br_66z4axnpc8,1596567600000,1596378424000,Quality Items,5,Driftless Studios
br_c4i2d791ad,1596567600000,1596378374000,Amazing to work with,5,Driftless Studios
br_alw42xe4n5,1596567600000,1596293119000,Custom travel mugs,5,Driftless Studios
br_8wiclbe0jv,1596567600000,1596154848000,Best customization experiance ,5,Driftless Studios
br_67pa6qyq45,1596481200000,1596128999000,Awesome!,5,Driftless Studios
